cond,offset,status,speed,dspeed_pct,speedMatched,ptMean,ptMin,ptMax,hipR_TD,hipR_peak,kneeR_min,semimem_peakLM,semimem_tPeakLM_pct,semimem_peakFceN,semimem_tPeakFce_pct,semimem_peakFTN,semimem_peakFpassN,semimem_peakFpetilde,semimem_peakLMT_m,semimem_LMTexc_m,semimem_eccPeakFceN,semimem_eccWorkJ,semimem_eccPeakPowerW,semimem_eccFrac_pct,semimem_peakAct,semimem_actAtPeakLM,semimem_FceAtPeakLM_N,semimem_lengAtPeakLM,semimem_peakInStance,semiten_peakLM,semiten_tPeakLM_pct,semiten_peakFceN,semiten_tPeakFce_pct,semiten_peakFTN,semiten_peakFpassN,semiten_peakFpetilde,semiten_peakLMT_m,semiten_LMTexc_m,semiten_eccPeakFceN,semiten_eccWorkJ,semiten_eccPeakPowerW,semiten_eccFrac_pct,semiten_peakAct,semiten_actAtPeakLM,semiten_FceAtPeakLM_N,semiten_lengAtPeakLM,semiten_peakInStance,bifemlh_peakLM,bifemlh_tPeakLM_pct,bifemlh_peakFceN,bifemlh_tPeakFce_pct,bifemlh_peakFTN,bifemlh_peakFpassN,bifemlh_peakFpetilde,bifemlh_peakLMT_m,bifemlh_LMTexc_m,bifemlh_eccPeakFceN,bifemlh_eccWorkJ,bifemlh_eccPeakPowerW,bifemlh_eccFrac_pct,bifemlh_peakAct,bifemlh_actAtPeakLM,bifemlh_FceAtPeakLM_N,bifemlh_lengAtPeakLM,bifemlh_peakInStance,bifemsh_peakLM,bifemsh_tPeakLM_pct,bifemsh_peakFceN,bifemsh_tPeakFce_pct,bifemsh_peakFTN,bifemsh_peakFpassN,bifemsh_peakFpetilde,bifemsh_peakLMT_m,bifemsh_LMTexc_m,bifemsh_eccPeakFceN,bifemsh_eccWorkJ,bifemsh_eccPeakPowerW,bifemsh_eccFrac_pct,bifemsh_peakAct,bifemsh_actAtPeakLM,bifemsh_FceAtPeakLM_N,bifemsh_lengAtPeakLM,bifemsh_peakInStance
PelvisShift_m06,-6,Infeasible_Problem_Detected,10.620351835730865,-9.82418475099703,False,-13.108177676219825,-15.627680157279702,-8.682903156500705,37.588356226684056,37.588356226684056,-118.53345370116706,1.0032849624897426,81.33333333295803,2263.567871472092,69.3333333330134,2229.014356607691,49.41136695638828,0.019181431271889857,0.4901848627769263,0.08076069372397235,1533.5921897658384,13.215629848353917,446.9875871077715,42.715231788079464,0.9643089741069446,0.9504852562406367,1992.8147452881335,False,False,1.1327490294254605,76.66666666631289,605.2947054147928,69.99999999967699,640.1532651725802,37.47302959595653,0.0456988165804348,0.533432168902308,0.10285843167535655,373.2615198156304,4.773609263462392,155.43438615894624,41.05960264900662,0.9481507208024462,0.9203656584655853,586.6168772688177,False,False,1.0430970969910902,77.3333333329765,1523.91197445125,62.6666666663775,1563.327374702129,45.29619186250186,0.025276892780413986,0.49242677050840333,0.07820766303184748,1053.7558544753356,12.75694584006304,500.19948622913006,42.05298013245033,0.9677432502125887,0.9446978743603616,1338.6129785017815,True,False,0.9397436831645151,99.99999999953856,1617.1135001897349,93.33333333290265,1486.2329874004422,19.93215886283288,0.012395621183353779,0.25760135760170977,0.07228028607813887,1617.1135001897349,18.319314746986468,304.80154894077043,42.71523178807947,0.969336703890864,0.846751892102263,1395.2309104671044,True,False
PelvisShift_m04,-4,Infeasible_Problem_Detected,10.519822998312806,-10.677760038372067,False,-11.203222489287167,-13.672223876957776,-6.838236886721079,35.35816551424358,35.35816551424358,-118.53310820879133,0.9835601130087428,80.66666666629857,2226.573695402024,69.33333333301695,2185.446665990172,43.35138967256073,0.0168289556182301,0.48827703323348015,0.08028013543836915,1512.268533504212,12.416061426281692,399.52892592313333,42.715231788079464,0.9576472275144522,0.9456223501694045,1994.401987209411,False,False,1.121413239134747,75.33333333298958,596.8439908493491,71.33333333300783,629.4732676509265,34.779060944097026,0.04241348895621588,0.530948529180068,0.10211660548364973,364.3305121038422,4.898153019778479,124.53733737958902,40.728476821192054,0.9419824083474875,0.9062857238171237,590.1032285156476,True,False,1.0252802439599293,76.66666666631683,1513.769709385765,63.33333333304434,1550.0359291880236,40.277468853498334,0.022476266101282553,0.49029048566030187,0.07770201388596693,1047.0549548772115,11.898765334320379,443.8565573480552,41.721854304635755,0.9600825725886705,0.9383878406573383,1347.3919315137555,True,False,0.9398522519610327,99.99999999954369,1608.2010021724757,93.33333333290744,1478.1859255195714,19.9466940477268,0.01240466047744204,0.2575966578014937,0.07211510688569422,1608.2010021724757,19.005110280140308,295.54504791791385,43.04635761589404,0.9677837587874405,0.8340270401156618,1374.95884915106,True,False
PelvisShift_m02,-2,Solved_To_Acceptable_Level,11.504101304544907,-2.3204005017725535,True,-9.179505417709015,-11.558304240320643,-4.809870815719899,34.66429116909018,34.66429116909018,-118.53541224410394,0.9784897140073128,80.66666666629096,2304.5888253401604,68.66666666634686,2256.979620729672,41.98092111895686,0.01629694142816648,0.48796745574572176,0.08171170305865164,1573.673230248004,14.320154059445796,498.2918797588068,42.71523178807947,0.990056165688344,0.9858478068712199,2021.5604719053058,True,False,1.1191955285229238,75.99999999964602,646.7598145743646,67.99999999968328,677.9035888171982,34.29666283697805,0.04182519858168055,0.5307568664309315,0.1038390653237064,396.9308427788308,5.699658192387946,186.7264332469017,40.39735099337748,0.985715182827676,0.9665968159474665,617.8832419176988,True,False,1.0242074010657098,77.33333333297314,1597.6937737141182,61.999999999711235,1632.1744067759284,40.13664531237073,0.02239768153592117,0.4903183270728393,0.07977695214705807,1121.1460265785136,14.53385287201385,569.9257802907435,41.72185430463576,0.9892756142636061,0.9864159090362385,1354.7394704139333,True,False,0.9411529792335311,99.99999999953424,1594.007566583471,93.33333333289863,1464.9889847870945,20.12344604941206,0.012514580876500037,0.257730426785489,0.07312520259697392,1594.007566583471,17.485042530186885,344.030821448171,42.71523178807947,0.9773057640557026,0.7652574286402986,1293.579063441831,True,False
Nominal,0.0,Solve_Succeeded,11.777383776797393,0.0,True,-7.264227782053069,-9.915636061758445,-2.594682700350754,32.776446942042256,32.776446942042256,-118.53295326026357,0.9601733329222462,80.66666666628203,2273.068561153653,68.66666666633924,2219.630348259265,37.15358593441343,0.014422975906216391,0.4862094133405633,0.08043203131400992,1550.1516951506262,11.751609037474557,464.58360236239287,42.05298013245033,0.9992459916649905,0.9925412882652678,1990.043474805639,False,False,1.108293168893333,75.33333333297412,686.4513292006069,63.99999999969483,714.0701329222604,31.894154046110952,0.03889530981233043,0.5285328428953782,0.10196530539773258,426.6581610080852,6.047528092458452,259.0540977302987,40.06622516556292,0.9989889566584608,0.9832901251188297,638.6756180475022,True,False,1.0100863183324893,76.6666666663011,1641.0098003342387,59.9999999997139,1671.4116732171528,36.59867619538233,0.02042336841260175,0.48864477806626505,0.07888611173917878,1169.4637483659167,16.49140731656694,694.5052220254468,40.728476821192054,0.999669863734429,0.9952180927653905,1366.3249382801196,False,False,0.9417806758848157,99.99999999952317,1556.5870396819896,93.33333333288832,1431.0756538540154,20.20841116968368,0.01256741988164408,0.25773120789258935,0.07332689280149796,1556.5870396819896,16.82173974435856,353.74123881127537,42.71523178807947,0.99887535628799,0.7142263964119092,1189.440081521831,True,False
PelvisShift_p00,0,Solved_To_Acceptable_Level,11.777384647674099,7.394483548854344e-06,True,-7.264775510434942,-9.916135066805396,-2.5952388423124253,32.7769552229182,32.7769552229182,-118.53295312779088,0.9601785595933485,80.66666666628203,2273.0759590939147,68.66666666633925,2219.6394443470585,37.154888865882036,0.014423481702593959,0.4862099062740618,0.0804321404723643,1550.159221040735,11.751773862562699,464.5876117009129,42.05298013245033,0.9992461366503558,0.9925412950594037,1990.0489562111075,False,False,1.1082962074643696,75.33333333297414,686.4481060658445,63.999999999694836,714.0674837550941,31.894804144834044,0.03889610261565127,0.5285334806014597,0.10196550548343528,426.6569130026259,6.047563082613075,259.0546797378771,40.06622516556292,0.9989889767643207,0.9832901468111597,638.6728416942369,True,False,1.0100908643780602,76.66666666630111,1641.0112771101872,59.99999999971391,1671.413997954611,36.599779103040404,0.020423983874464514,0.4886453149962756,0.07888622860713088,1169.466019370956,16.49158521004643,694.5114648997179,40.728476821192054,0.9996698779838454,0.9952181061201057,1366.3266713039973,False,False,0.9417806721196065,99.99999999952318,1556.5878459362275,93.3333333328883,1431.0764051528217,20.208410672232212,0.012567419572283713,0.2577311879565014,0.07332682421845933,1556.5878459362275,16.82178303277117,353.7421885523669,42.71523178807947,0.9988753722772683,0.7142270404717895,1189.441237087459,True,False
PelvisShift_p02,2,Solve_Succeeded,11.775021023902173,-0.020061780612724497,True,-5.71057678892505,-8.3532076725154,-1.0867078469512519,31.215270800891343,31.215270800891343,-118.53295323649075,0.9484046850939661,79.33333333295512,2259.1037354634063,67.33333333301233,2201.162785335376,34.40200945021556,0.013354817333158216,0.48503112137856896,0.07984554748621056,1553.4379458317226,12.57970767470404,498.7063708266521,41.72185430463576,0.9993257997780711,0.9926326245087368,1982.8814038154778,True,False,1.1014019869793175,74.6666666663107,683.2758745813967,63.9999999996949,709.7429100658519,30.506634954302797,0.03720321335890585,0.5270449189718159,0.10112619319217092,422.0549801373506,5.535500810575055,236.61225742847486,39.735099337748345,0.9989922390521654,0.9808560836836918,643.6405791256575,True,False,0.9999012295087718,75.99999999963768,1615.6856460158426,59.99999999971396,1644.6497809071473,34.31910398855792,0.019151285707900624,0.48737228582433445,0.07826083886675067,1152.3283924668365,15.284879973322473,652.035381276526,40.39735099337748,0.9996705456100456,0.9951106862687039,1347.3821313828842,False,False,0.9418717053573571,99.99999999952328,1552.0461120546543,93.33333333288839,1426.7742751954497,20.22076860689537,0.012575104855034432,0.2577312078934345,0.07331258689915164,1552.0461120546543,16.967880512349304,351.4506981063956,42.71523178807947,0.999594527239591,0.7083466977539983,1179.6736808455016,True,False
PelvisShift_p04,4,Solved_To_Acceptable_Level,11.762908478427288,-0.12290758834421617,True,-3.6251349266227066,-6.227353783502842,0.9103991348812889,29.116406962025334,29.116406962025334,-118.5329532647126,0.9315762278680013,79.33333333295552,2213.9501643824724,67.99999999967616,2152.6700341395663,30.788694382437157,0.011952132912436785,0.4833375110148671,0.07925362115734064,1527.374045494524,11.479727200954628,459.81720357846973,41.39072847682119,0.9993549675378806,0.9926649057300367,1930.6405533592088,False,False,1.0915934276118442,74.66666666631109,686.5592905874921,63.99999999969521,711.3390122373528,28.612383064802458,0.03489315007902739,0.5249367903978228,0.10027530863318107,422.63752327839705,5.249079963934088,224.09014180725543,39.40397350993378,0.999000386859883,0.9809429083655209,645.6859370126422,False,False,0.9845786219677957,75.33333333297458,1611.577592181432,59.33333333305077,1637.4840518182773,31.079371919812754,0.017343399508824082,0.48550279232626414,0.07762745105751087,1156.7112880082636,15.832113150889436,669.1704267776742,40.39735099337748,0.999714602507968,0.9952639894746413,1348.1679548017316,True,False,0.9421824684395321,99.99999999952377,1530.0278577973065,92.66666666622535,1406.415385941952,20.26298373652313,0.012601358045101449,0.2577312078911115,0.07333701113224743,1530.0278577973065,16.85871355573602,353.4793978516051,42.71523178807947,0.9970106773730572,0.6861981756716274,1142.6066870800873,True,False
PelvisShift_p06,6,Maximum_Iterations_Exceeded,11.748587102351175,-0.24450824556596426,True,-1.543259619041702,-4.110952214100326,2.9061871025886625,26.98442015453467,26.98442015453467,-118.53295326838243,0.9189452423419153,77.99999999962901,2154.5940474733507,66.66666666634957,2091.239239073817,28.430791090325776,0.011036797783511559,0.48193232585789814,0.07778079973131827,1504.0739046010126,10.735198936711699,426.6103071724951,41.05960264900662,0.9993500316716907,0.9925796429419853,1887.8036257184763,False,False,1.0840956786485787,73.33333333298452,684.1955938207683,63.33333333303209,707.815452836965,27.312019771211602,0.0333073411844044,0.5232745648968338,0.09833299545559826,421.68979532001174,4.960604398054688,214.12608939778312,39.0728476821192,0.9991348570035636,0.9811125105592637,642.4555913032555,False,False,0.973795746534156,73.99999999964803,1586.927394500035,57.999999999724125,1611.1069874756865,29.142097358439578,0.016262331115200656,0.4840763641618471,0.07638168081651514,1150.2420777636569,15.38562600040187,652.4919462359541,40.397350993377486,0.9997555121509575,0.9952029513307253,1328.9250637181135,True,False,0.9424929614190651,99.99999999952435,1505.5582393503273,91.99999999956239,1384.1474835897307,20.305215607904316,0.012627621646706663,0.2577312078920284,0.07305572936813659,1505.5582393503273,17.263720734785355,341.7303544033662,43.04635761589404,0.9998702836730893,0.6660799547825303,1127.3400524049239,True,False
