muscle,series,phase_pct,dMTU_mm
bifemlh_l,tree_rigid,40.000,-0.0000
bifemlh_l,tree_rigid,40.645,-0.0000
bifemlh_l,tree_rigid,41.155,-0.0000
bifemlh_l,tree_rigid,42.000,0.0000
bifemlh_l,tree_rigid,43.000,-0.0000
bifemlh_l,tree_rigid,43.645,-0.0000
bifemlh_l,tree_rigid,44.155,0.0000
bifemlh_l,tree_rigid,45.000,0.0000
bifemlh_l,tree_rigid,46.000,-0.0000
bifemlh_l,tree_rigid,46.645,-0.0000
bifemlh_l,tree_rigid,47.155,0.0000
bifemlh_l,tree_rigid,48.000,0.0000
bifemlh_l,tree_rigid,49.000,-0.0000
bifemlh_l,tree_rigid,49.645,0.0000
bifemlh_l,tree_rigid,50.155,0.0000
bifemlh_l,tree_rigid,51.000,0.0000
bifemlh_l,tree_rigid,52.000,-0.0000
bifemlh_l,tree_rigid,52.645,0.0000
bifemlh_l,tree_rigid,53.155,0.0000
bifemlh_l,tree_rigid,54.000,-0.0000
bifemlh_l,tree_rigid,55.000,-0.0000
bifemlh_l,tree_rigid,55.645,0.0000
bifemlh_l,tree_rigid,56.155,-0.0000
bifemlh_l,tree_rigid,57.000,-0.0000
bifemlh_l,tree_rigid,58.000,-0.0000
bifemlh_l,tree_rigid,58.645,0.0000
bifemlh_l,tree_rigid,59.155,0.0000
bifemlh_l,tree_rigid,60.000,-0.0000
bifemlh_l,tree_rigid,61.000,0.0000
bifemlh_l,tree_rigid,61.645,0.0000
bifemlh_l,tree_rigid,62.155,-0.0000
bifemlh_l,tree_rigid,63.000,0.0000
bifemlh_l,tree_rigid,64.000,0.0000
bifemlh_l,tree_rigid,64.645,0.0000
bifemlh_l,tree_rigid,65.155,-0.0000
bifemlh_l,tree_rigid,66.000,-0.0000
bifemlh_l,tree_rigid,67.000,0.0000
bifemlh_l,tree_rigid,67.645,-0.0000
bifemlh_l,tree_rigid,68.155,-0.0000
bifemlh_l,tree_rigid,69.000,0.0000
bifemlh_l,tree_rigid,70.000,-0.0000
bifemlh_l,tree_rigid,70.645,-0.0000
bifemlh_l,tree_rigid,71.155,0.0000
bifemlh_l,tree_rigid,72.000,0.0000
bifemlh_l,tree_rigid,73.000,-0.0000
bifemlh_l,tree_rigid,73.645,-0.0000
bifemlh_l,tree_rigid,74.155,-0.0000
bifemlh_l,tree_rigid,75.000,0.0000
bifemlh_l,tree_rigid,76.000,0.0000
bifemlh_l,tree_rigid,76.645,0.0000
bifemlh_l,tree_rigid,77.155,-0.0000
bifemlh_l,tree_rigid,78.000,-0.0000
bifemlh_l,tree_rigid,79.000,0.0000
bifemlh_l,tree_rigid,79.645,0.0000
bifemlh_l,tree_rigid,80.155,0.0000
bifemlh_l,tree_rigid,81.000,-0.0000
bifemlh_l,tree_rigid,82.000,0.0000
bifemlh_l,tree_rigid,82.645,0.0000
bifemlh_l,tree_rigid,83.155,-0.0000
bifemlh_l,tree_rigid,84.000,0.0000
bifemlh_l,tree_rigid,85.000,-0.0000
bifemlh_l,tree_rigid,85.645,-0.0000
bifemlh_l,tree_rigid,86.155,0.0000
bifemlh_l,tree_rigid,87.000,0.0000
bifemlh_l,tree_rigid,88.000,-0.0000
bifemlh_l,tree_rigid,88.645,0.0000
bifemlh_l,tree_rigid,89.155,0.0000
bifemlh_l,tree_rigid,90.000,0.0000
bifemlh_l,tree_rigid,91.000,0.0000
bifemlh_l,tree_rigid,91.645,0.0000
bifemlh_l,tree_rigid,92.155,0.0000
bifemlh_l,tree_rigid,93.000,0.0000
bifemlh_l,tree_rigid,94.000,-0.0000
bifemlh_l,tree_rigid,94.645,-0.0000
bifemlh_l,tree_rigid,95.155,0.0000
bifemlh_l,tree_rigid,96.000,-0.0000
bifemlh_l,tree_rigid,97.000,0.0000
bifemlh_l,tree_rigid,97.645,0.0000
bifemlh_l,tree_rigid,98.155,0.0000
bifemlh_l,tree_rigid,99.000,0.0000
bifemlh_l,tree_rigid,100.000,-0.0000
bifemlh_l,femur_fixed,0.000,7.7624
bifemlh_l,femur_fixed,1.000,7.7376
bifemlh_l,femur_fixed,1.645,7.7187
bifemlh_l,femur_fixed,2.155,7.7021
bifemlh_l,femur_fixed,3.000,7.6716
bifemlh_l,femur_fixed,4.000,7.6309
bifemlh_l,femur_fixed,4.645,7.6022
bifemlh_l,femur_fixed,5.155,7.5782
bifemlh_l,femur_fixed,6.000,7.5361
bifemlh_l,femur_fixed,7.000,7.4818
bifemlh_l,femur_fixed,7.645,7.4441
bifemlh_l,femur_fixed,8.155,7.4127
bifemlh_l,femur_fixed,9.000,7.3579
bifemlh_l,femur_fixed,10.000,7.2884
bifemlh_l,femur_fixed,10.645,7.2413
bifemlh_l,femur_fixed,11.155,7.2030
bifemlh_l,femur_fixed,12.000,7.1378
bifemlh_l,femur_fixed,13.000,7.0582
bifemlh_l,femur_fixed,13.645,7.0055
bifemlh_l,femur_fixed,14.155,6.9632
bifemlh_l,femur_fixed,15.000,6.8921
bifemlh_l,femur_fixed,16.000,6.8065
bifemlh_l,femur_fixed,16.645,6.7504
bifemlh_l,femur_fixed,17.155,6.7056
bifemlh_l,femur_fixed,18.000,6.6309
bifemlh_l,femur_fixed,19.000,6.5419
bifemlh_l,femur_fixed,19.645,6.4838
bifemlh_l,femur_fixed,20.155,6.4373
bifemlh_l,femur_fixed,21.000,6.3588
bifemlh_l,femur_fixed,22.000,6.2628
bifemlh_l,femur_fixed,22.645,6.1990
bifemlh_l,femur_fixed,23.155,6.1474
bifemlh_l,femur_fixed,24.000,6.0598
bifemlh_l,femur_fixed,25.000,5.9529
bifemlh_l,femur_fixed,25.645,5.8827
bifemlh_l,femur_fixed,26.155,5.8269
bifemlh_l,femur_fixed,27.000,5.7349
bifemlh_l,femur_fixed,28.000,5.6281
bifemlh_l,femur_fixed,28.645,5.5615
bifemlh_l,femur_fixed,29.155,5.5104
bifemlh_l,femur_fixed,30.000,5.4290
bifemlh_l,femur_fixed,31.000,5.3380
bifemlh_l,femur_fixed,31.645,5.2818
bifemlh_l,femur_fixed,32.155,5.2386
bifemlh_l,femur_fixed,33.000,5.1692
bifemlh_l,femur_fixed,34.000,5.0903
bifemlh_l,femur_fixed,34.645,5.0412
bifemlh_l,femur_fixed,35.155,5.0035
bifemlh_l,femur_fixed,36.000,4.9433
bifemlh_l,femur_fixed,37.000,4.8759
bifemlh_l,femur_fixed,37.645,4.8348
bifemlh_l,femur_fixed,38.155,4.8037
bifemlh_l,femur_fixed,39.000,4.7552
bifemlh_l,femur_fixed,40.000,4.7033
bifemlh_l,femur_fixed,40.645,4.6731
bifemlh_l,femur_fixed,41.155,4.6512
bifemlh_l,femur_fixed,42.000,4.6195
bifemlh_l,femur_fixed,43.000,4.5905
bifemlh_l,femur_fixed,43.645,4.5774
bifemlh_l,femur_fixed,44.155,4.5703
bifemlh_l,femur_fixed,45.000,4.5647
bifemlh_l,femur_fixed,46.000,4.5680
bifemlh_l,femur_fixed,46.645,4.5755
bifemlh_l,femur_fixed,47.155,4.5843
bifemlh_l,femur_fixed,48.000,4.6047
bifemlh_l,femur_fixed,49.000,4.6390
bifemlh_l,femur_fixed,49.645,4.6674
bifemlh_l,femur_fixed,50.155,4.6934
bifemlh_l,femur_fixed,51.000,4.7433
bifemlh_l,femur_fixed,52.000,4.8132
bifemlh_l,femur_fixed,52.645,4.8642
bifemlh_l,femur_fixed,53.155,4.9076
bifemlh_l,femur_fixed,54.000,4.9851
bifemlh_l,femur_fixed,55.000,5.0848
bifemlh_l,femur_fixed,55.645,5.1532
bifemlh_l,femur_fixed,56.155,5.2094
bifemlh_l,femur_fixed,57.000,5.3059
bifemlh_l,femur_fixed,58.000,5.4238
bifemlh_l,femur_fixed,58.645,5.5009
bifemlh_l,femur_fixed,59.155,5.5620
bifemlh_l,femur_fixed,60.000,5.6631
bifemlh_l,femur_fixed,61.000,5.7822
bifemlh_l,femur_fixed,61.645,5.8584
bifemlh_l,femur_fixed,62.155,5.9182
bifemlh_l,femur_fixed,63.000,6.0147
bifemlh_l,femur_fixed,64.000,6.1227
bifemlh_l,femur_fixed,64.645,6.1884
bifemlh_l,femur_fixed,65.155,6.2383
bifemlh_l,femur_fixed,66.000,6.3167
bifemlh_l,femur_fixed,67.000,6.4029
bifemlh_l,femur_fixed,67.645,6.4547
bifemlh_l,femur_fixed,68.155,6.4938
bifemlh_l,femur_fixed,69.000,6.5551
bifemlh_l,femur_fixed,70.000,6.6227
bifemlh_l,femur_fixed,70.645,6.6641
bifemlh_l,femur_fixed,71.155,6.6958
bifemlh_l,femur_fixed,72.000,6.7468
bifemlh_l,femur_fixed,73.000,6.8050
bifemlh_l,femur_fixed,73.645,6.8417
bifemlh_l,femur_fixed,74.155,6.8702
bifemlh_l,femur_fixed,75.000,6.9169
bifemlh_l,femur_fixed,76.000,6.9714
bifemlh_l,femur_fixed,76.645,7.0064
bifemlh_l,femur_fixed,77.155,7.0339
bifemlh_l,femur_fixed,78.000,7.0795
bifemlh_l,femur_fixed,79.000,7.1334
bifemlh_l,femur_fixed,79.645,7.1684
bifemlh_l,femur_fixed,80.155,7.1962
bifemlh_l,femur_fixed,81.000,7.2425
bifemlh_l,femur_fixed,82.000,7.2979
bifemlh_l,femur_fixed,82.645,7.3339
bifemlh_l,femur_fixed,83.155,7.3625
bifemlh_l,femur_fixed,84.000,7.4102
bifemlh_l,femur_fixed,85.000,7.4669
bifemlh_l,femur_fixed,85.645,7.5035
bifemlh_l,femur_fixed,86.155,7.5324
bifemlh_l,femur_fixed,87.000,7.5801
bifemlh_l,femur_fixed,88.000,7.6360
bifemlh_l,femur_fixed,88.645,7.6717
bifemlh_l,femur_fixed,89.155,7.6995
bifemlh_l,femur_fixed,90.000,7.7449
bifemlh_l,femur_fixed,91.000,7.7967
bifemlh_l,femur_fixed,91.645,7.8289
bifemlh_l,femur_fixed,92.155,7.8534
bifemlh_l,femur_fixed,93.000,7.8922
bifemlh_l,femur_fixed,94.000,7.9344
bifemlh_l,femur_fixed,94.645,7.9592
bifemlh_l,femur_fixed,95.155,7.9774
bifemlh_l,femur_fixed,96.000,8.0044
bifemlh_l,femur_fixed,97.000,8.0314
bifemlh_l,femur_fixed,97.645,8.0461
bifemlh_l,femur_fixed,98.155,8.0563
bifemlh_l,femur_fixed,99.000,8.0707
bifemlh_l,femur_fixed,100.000,8.0841
bifemlh_l,adaptive,0.000,2.8547
bifemlh_l,adaptive,1.000,2.8031
bifemlh_l,adaptive,1.645,2.7670
bifemlh_l,adaptive,2.155,2.7365
bifemlh_l,adaptive,3.000,2.6788
bifemlh_l,adaptive,4.000,2.6071
bifemlh_l,adaptive,4.645,2.5660
bifemlh_l,adaptive,5.155,2.5378
bifemlh_l,adaptive,6.000,2.4991
bifemlh_l,adaptive,7.000,2.4632
bifemlh_l,adaptive,7.645,2.4437
bifemlh_l,adaptive,8.155,2.4309
bifemlh_l,adaptive,9.000,2.4172
bifemlh_l,adaptive,10.000,2.4093
bifemlh_l,adaptive,10.645,2.4061
bifemlh_l,adaptive,11.155,2.4039
bifemlh_l,adaptive,12.000,2.4020
bifemlh_l,adaptive,13.000,2.4019
bifemlh_l,adaptive,13.645,2.4033
bifemlh_l,adaptive,14.155,2.4061
bifemlh_l,adaptive,15.000,2.4148
bifemlh_l,adaptive,16.000,2.4266
bifemlh_l,adaptive,16.645,2.4310
bifemlh_l,adaptive,17.155,2.4314
bifemlh_l,adaptive,18.000,2.4252
bifemlh_l,adaptive,19.000,2.4084
bifemlh_l,adaptive,19.645,2.3855
bifemlh_l,adaptive,20.155,2.3570
bifemlh_l,adaptive,21.000,2.2823
bifemlh_l,adaptive,22.000,2.1490
bifemlh_l,adaptive,22.645,2.0460
bifemlh_l,adaptive,23.155,1.9593
bifemlh_l,adaptive,24.000,1.8102
bifemlh_l,adaptive,25.000,1.6239
bifemlh_l,adaptive,25.645,1.4980
bifemlh_l,adaptive,26.155,1.3972
bifemlh_l,adaptive,27.000,1.2322
bifemlh_l,adaptive,28.000,1.0501
bifemlh_l,adaptive,28.645,0.9478
bifemlh_l,adaptive,29.155,0.8784
bifemlh_l,adaptive,30.000,0.7853
bifemlh_l,adaptive,31.000,0.7034
bifemlh_l,adaptive,31.645,0.6605
bifemlh_l,adaptive,32.155,0.6296
bifemlh_l,adaptive,33.000,0.5802
bifemlh_l,adaptive,34.000,0.5201
bifemlh_l,adaptive,34.645,0.4784
bifemlh_l,adaptive,35.155,0.4436
bifemlh_l,adaptive,36.000,0.3844
bifemlh_l,adaptive,37.000,0.3149
bifemlh_l,adaptive,37.645,0.2715
bifemlh_l,adaptive,38.155,0.2386
bifemlh_l,adaptive,39.000,0.1884
bifemlh_l,adaptive,40.000,0.1374
bifemlh_l,adaptive,40.645,0.1089
bifemlh_l,adaptive,41.155,0.0886
bifemlh_l,adaptive,42.000,0.0606
bifemlh_l,adaptive,43.000,0.0415
bifemlh_l,adaptive,43.645,0.0403
bifemlh_l,adaptive,44.155,0.0461
bifemlh_l,adaptive,45.000,0.0674
bifemlh_l,adaptive,46.000,0.1074
bifemlh_l,adaptive,46.645,0.1387
bifemlh_l,adaptive,47.155,0.1664
bifemlh_l,adaptive,48.000,0.2211
bifemlh_l,adaptive,49.000,0.3118
bifemlh_l,adaptive,49.645,0.3916
bifemlh_l,adaptive,50.155,0.4685
bifemlh_l,adaptive,51.000,0.6232
bifemlh_l,adaptive,52.000,0.8491
bifemlh_l,adaptive,52.645,1.0177
bifemlh_l,adaptive,53.155,1.1628
bifemlh_l,adaptive,54.000,1.4239
bifemlh_l,adaptive,55.000,1.7617
bifemlh_l,adaptive,55.645,1.9930
bifemlh_l,adaptive,56.155,2.1819
bifemlh_l,adaptive,57.000,2.5030
bifemlh_l,adaptive,58.000,2.8795
bifemlh_l,adaptive,58.645,3.1117
bifemlh_l,adaptive,59.155,3.2896
bifemlh_l,adaptive,60.000,3.5759
bifemlh_l,adaptive,61.000,3.9053
bifemlh_l,adaptive,61.645,4.1132
bifemlh_l,adaptive,62.155,4.2738
bifemlh_l,adaptive,63.000,4.5206
bifemlh_l,adaptive,64.000,4.7630
bifemlh_l,adaptive,64.645,4.8895
bifemlh_l,adaptive,65.155,4.9791
bifemlh_l,adaptive,66.000,5.1173
bifemlh_l,adaptive,67.000,5.2680
bifemlh_l,adaptive,67.645,5.3576
bifemlh_l,adaptive,68.155,5.4242
bifemlh_l,adaptive,69.000,5.5280
bifemlh_l,adaptive,70.000,5.6478
bifemlh_l,adaptive,70.645,5.7275
bifemlh_l,adaptive,71.155,5.7922
bifemlh_l,adaptive,72.000,5.9013
bifemlh_l,adaptive,73.000,6.0301
bifemlh_l,adaptive,73.645,6.1113
bifemlh_l,adaptive,74.155,6.1743
bifemlh_l,adaptive,75.000,6.2772
bifemlh_l,adaptive,76.000,6.3977
bifemlh_l,adaptive,76.645,6.4750
bifemlh_l,adaptive,77.155,6.5357
bifemlh_l,adaptive,78.000,6.6341
bifemlh_l,adaptive,79.000,6.7465
bifemlh_l,adaptive,79.645,6.8168
bifemlh_l,adaptive,80.155,6.8712
bifemlh_l,adaptive,81.000,6.9595
bifemlh_l,adaptive,82.000,7.0614
bifemlh_l,adaptive,82.645,7.1259
bifemlh_l,adaptive,83.155,7.1763
bifemlh_l,adaptive,84.000,7.2584
bifemlh_l,adaptive,85.000,7.3526
bifemlh_l,adaptive,85.645,7.4116
bifemlh_l,adaptive,86.155,7.4572
bifemlh_l,adaptive,87.000,7.5309
bifemlh_l,adaptive,88.000,7.6161
bifemlh_l,adaptive,88.645,7.6703
bifemlh_l,adaptive,89.155,7.7131
bifemlh_l,adaptive,90.000,7.7838
bifemlh_l,adaptive,91.000,7.8667
bifemlh_l,adaptive,91.645,7.9192
bifemlh_l,adaptive,92.155,7.9601
bifemlh_l,adaptive,93.000,8.0257
bifemlh_l,adaptive,94.000,8.0997
bifemlh_l,adaptive,94.645,8.1444
bifemlh_l,adaptive,95.155,8.1780
bifemlh_l,adaptive,96.000,8.2299
bifemlh_l,adaptive,97.000,8.2856
bifemlh_l,adaptive,97.645,8.3190
bifemlh_l,adaptive,98.155,8.3446
bifemlh_l,adaptive,99.000,8.3864
bifemlh_l,adaptive,100.000,8.4350
bifemsh_l,tree_rigid,0.000,-0.0000
bifemsh_l,tree_rigid,1.000,0.0000
bifemsh_l,tree_rigid,1.645,0.0000
bifemsh_l,tree_rigid,2.155,0.0000
bifemsh_l,tree_rigid,3.000,0.0000
bifemsh_l,tree_rigid,4.000,0.0000
bifemsh_l,tree_rigid,4.645,-0.0000
bifemsh_l,tree_rigid,5.155,-0.0000
bifemsh_l,tree_rigid,6.000,0.0000
bifemsh_l,tree_rigid,7.000,0.0000
bifemsh_l,tree_rigid,7.645,0.0000
bifemsh_l,tree_rigid,8.155,0.0000
bifemsh_l,tree_rigid,9.000,-0.0000
bifemsh_l,tree_rigid,10.000,-0.0000
bifemsh_l,tree_rigid,10.645,0.0000
bifemsh_l,tree_rigid,11.155,0.0000
bifemsh_l,tree_rigid,12.000,-0.0000
bifemsh_l,tree_rigid,13.000,-0.0000
bifemsh_l,tree_rigid,13.645,-0.0000
bifemsh_l,tree_rigid,14.155,-0.0000
bifemsh_l,tree_rigid,15.000,0.0000
bifemsh_l,tree_rigid,16.000,-0.0000
bifemsh_l,tree_rigid,16.645,0.0000
bifemsh_l,tree_rigid,17.155,-0.0000
bifemsh_l,tree_rigid,18.000,0.0000
bifemsh_l,tree_rigid,19.000,0.0000
bifemsh_l,tree_rigid,19.645,0.0000
bifemsh_l,tree_rigid,20.155,0.0000
bifemsh_l,tree_rigid,21.000,0.0000
bifemsh_l,tree_rigid,22.000,0.0000
bifemsh_l,tree_rigid,22.645,0.0000
bifemsh_l,tree_rigid,23.155,-0.0000
bifemsh_l,tree_rigid,24.000,-0.0000
bifemsh_l,tree_rigid,25.000,0.0000
bifemsh_l,tree_rigid,25.645,-0.0000
bifemsh_l,tree_rigid,26.155,-0.0000
bifemsh_l,tree_rigid,27.000,0.0000
bifemsh_l,tree_rigid,28.000,0.0000
bifemsh_l,tree_rigid,28.645,-0.0000
bifemsh_l,tree_rigid,29.155,0.0000
bifemsh_l,tree_rigid,30.000,-0.0000
bifemsh_l,tree_rigid,31.000,-0.0000
bifemsh_l,tree_rigid,31.645,0.0000
bifemsh_l,tree_rigid,32.155,-0.0000
bifemsh_l,tree_rigid,33.000,0.0000
bifemsh_l,tree_rigid,34.000,0.0000
bifemsh_l,tree_rigid,34.645,-0.0000
bifemsh_l,tree_rigid,35.155,-0.0000
bifemsh_l,tree_rigid,36.000,-0.0000
bifemsh_l,tree_rigid,37.000,-0.0000
bifemsh_l,tree_rigid,37.645,0.0000
bifemsh_l,tree_rigid,38.155,0.0000
bifemsh_l,tree_rigid,39.000,-0.0000
bifemsh_l,tree_rigid,40.000,-0.0000
bifemsh_l,tree_rigid,40.645,-0.0000
bifemsh_l,tree_rigid,41.155,-0.0000
bifemsh_l,tree_rigid,42.000,0.0000
bifemsh_l,tree_rigid,43.000,-0.0000
bifemsh_l,tree_rigid,43.645,-0.0000
bifemsh_l,tree_rigid,44.155,0.0000
bifemsh_l,tree_rigid,45.000,0.0000
bifemsh_l,tree_rigid,46.000,-0.0000
bifemsh_l,tree_rigid,46.645,-0.0000
bifemsh_l,tree_rigid,47.155,0.0000
bifemsh_l,tree_rigid,48.000,0.0000
bifemsh_l,tree_rigid,49.000,-0.0000
bifemsh_l,tree_rigid,49.645,0.0000
bifemsh_l,tree_rigid,50.155,0.0000
bifemsh_l,tree_rigid,51.000,-0.0000
bifemsh_l,tree_rigid,52.000,0.0000
bifemsh_l,tree_rigid,52.645,0.0000
bifemsh_l,tree_rigid,53.155,0.0000
bifemsh_l,tree_rigid,54.000,-0.0000
bifemsh_l,tree_rigid,55.000,-0.0000
bifemsh_l,tree_rigid,55.645,-0.0000
bifemsh_l,tree_rigid,56.155,-0.0000
bifemsh_l,tree_rigid,57.000,0.0000
bifemsh_l,tree_rigid,58.000,-0.0000
bifemsh_l,tree_rigid,58.645,0.0000
bifemsh_l,tree_rigid,59.155,0.0000
bifemsh_l,tree_rigid,60.000,-0.0000
bifemsh_l,tree_rigid,61.000,0.0000
bifemsh_l,tree_rigid,61.645,0.0000
bifemsh_l,tree_rigid,62.155,0.0000
bifemsh_l,tree_rigid,63.000,0.0000
bifemsh_l,tree_rigid,64.000,-0.0000
bifemsh_l,tree_rigid,64.645,0.0000
bifemsh_l,tree_rigid,65.155,-0.0000
bifemsh_l,tree_rigid,66.000,-0.0000
bifemsh_l,tree_rigid,67.000,0.0000
bifemsh_l,tree_rigid,67.645,-0.0000
bifemsh_l,tree_rigid,68.155,-0.0000
bifemsh_l,tree_rigid,69.000,0.0000
bifemsh_l,tree_rigid,70.000,-0.0000
bifemsh_l,tree_rigid,70.645,-0.0000
bifemsh_l,tree_rigid,71.155,0.0000
bifemsh_l,tree_rigid,72.000,0.0000
bifemsh_l,tree_rigid,73.000,-0.0000
bifemsh_l,tree_rigid,73.645,-0.0000
bifemsh_l,tree_rigid,74.155,-0.0000
bifemsh_l,tree_rigid,75.000,0.0000
bifemsh_l,tree_rigid,76.000,0.0000
bifemsh_l,tree_rigid,76.645,0.0000
bifemsh_l,tree_rigid,77.155,-0.0000
bifemsh_l,tree_rigid,78.000,-0.0000
bifemsh_l,tree_rigid,79.000,0.0000
bifemsh_l,tree_rigid,79.645,0.0000
bifemsh_l,tree_rigid,80.155,-0.0000
bifemsh_l,tree_rigid,81.000,-0.0000
bifemsh_l,tree_rigid,82.000,0.0000
bifemsh_l,tree_rigid,82.645,-0.0000
bifemsh_l,tree_rigid,83.155,-0.0000
bifemsh_l,tree_rigid,84.000,-0.0000
bifemsh_l,tree_rigid,85.000,-0.0000
bifemsh_l,tree_rigid,85.645,0.0000
bifemsh_l,tree_rigid,86.155,0.0000
bifemsh_l,tree_rigid,87.000,0.0000
bifemsh_l,tree_rigid,88.000,0.0000
bifemsh_l,tree_rigid,88.645,-0.0000
bifemsh_l,tree_rigid,89.155,-0.0000
bifemsh_l,tree_rigid,90.000,-0.0000
bifemsh_l,tree_rigid,91.000,0.0000
bifemsh_l,tree_rigid,91.645,0.0000
bifemsh_l,tree_rigid,92.155,0.0000
bifemsh_l,tree_rigid,93.000,0.0000
bifemsh_l,tree_rigid,94.000,0.0000
bifemsh_l,tree_rigid,94.645,-0.0000
bifemsh_l,tree_rigid,95.155,-0.0000
bifemsh_l,tree_rigid,96.000,-0.0000
bifemsh_l,tree_rigid,97.000,0.0000
bifemsh_l,tree_rigid,97.645,-0.0000
bifemsh_l,tree_rigid,98.155,-0.0000
bifemsh_l,tree_rigid,99.000,-0.0000
bifemsh_l,tree_rigid,100.000,-0.0000
bifemsh_l,femur_fixed,0.000,-0.0000
bifemsh_l,femur_fixed,1.000,0.0000
bifemsh_l,femur_fixed,1.645,0.0000
bifemsh_l,femur_fixed,2.155,-0.0000
bifemsh_l,femur_fixed,3.000,0.0000
bifemsh_l,femur_fixed,4.000,-0.0000
bifemsh_l,femur_fixed,4.645,0.0000
bifemsh_l,femur_fixed,5.155,-0.0000
bifemsh_l,femur_fixed,6.000,-0.0000
bifemsh_l,femur_fixed,7.000,0.0000
bifemsh_l,femur_fixed,7.645,0.0000
bifemsh_l,femur_fixed,8.155,0.0000
bifemsh_l,femur_fixed,9.000,-0.0000
bifemsh_l,femur_fixed,10.000,-0.0000
bifemsh_l,femur_fixed,10.645,0.0000
bifemsh_l,femur_fixed,11.155,0.0000
bifemsh_l,femur_fixed,12.000,0.0000
bifemsh_l,femur_fixed,13.000,-0.0000
bifemsh_l,femur_fixed,13.645,-0.0000
bifemsh_l,femur_fixed,14.155,-0.0000
bifemsh_l,femur_fixed,15.000,0.0000
bifemsh_l,femur_fixed,16.000,0.0000
bifemsh_l,femur_fixed,16.645,-0.0000
bifemsh_l,femur_fixed,17.155,-0.0000
bifemsh_l,femur_fixed,18.000,0.0000
bifemsh_l,femur_fixed,19.000,-0.0000
bifemsh_l,femur_fixed,19.645,0.0000
bifemsh_l,femur_fixed,20.155,0.0000
bifemsh_l,femur_fixed,21.000,-0.0000
bifemsh_l,femur_fixed,22.000,-0.0000
bifemsh_l,femur_fixed,22.645,-0.0000
bifemsh_l,femur_fixed,23.155,-0.0000
bifemsh_l,femur_fixed,24.000,0.0000
bifemsh_l,femur_fixed,25.000,0.0000
bifemsh_l,femur_fixed,25.645,0.0000
bifemsh_l,femur_fixed,26.155,-0.0000
bifemsh_l,femur_fixed,27.000,-0.0000
bifemsh_l,femur_fixed,28.000,-0.0000
bifemsh_l,femur_fixed,28.645,0.0000
bifemsh_l,femur_fixed,29.155,0.0000
bifemsh_l,femur_fixed,30.000,0.0000
bifemsh_l,femur_fixed,31.000,0.0000
bifemsh_l,femur_fixed,31.645,-0.0000
bifemsh_l,femur_fixed,32.155,-0.0000
bifemsh_l,femur_fixed,33.000,-0.0000
bifemsh_l,femur_fixed,34.000,0.0000
bifemsh_l,femur_fixed,34.645,-0.0000
bifemsh_l,femur_fixed,35.155,0.0000
bifemsh_l,femur_fixed,36.000,-0.0000
bifemsh_l,femur_fixed,37.000,-0.0000
bifemsh_l,femur_fixed,37.645,-0.0000
bifemsh_l,femur_fixed,38.155,0.0000
bifemsh_l,femur_fixed,39.000,0.0000
bifemsh_l,femur_fixed,40.000,0.0000
bifemsh_l,femur_fixed,40.645,0.0000
bifemsh_l,femur_fixed,41.155,0.0000
bifemsh_l,femur_fixed,42.000,0.0000
bifemsh_l,femur_fixed,43.000,-0.0000
bifemsh_l,femur_fixed,43.645,0.0000
bifemsh_l,femur_fixed,44.155,-0.0000
bifemsh_l,femur_fixed,45.000,0.0000
bifemsh_l,femur_fixed,46.000,-0.0000
bifemsh_l,femur_fixed,46.645,-0.0000
bifemsh_l,femur_fixed,47.155,0.0000
bifemsh_l,femur_fixed,48.000,0.0000
bifemsh_l,femur_fixed,49.000,-0.0000
bifemsh_l,femur_fixed,49.645,-0.0000
bifemsh_l,femur_fixed,50.155,-0.0000
bifemsh_l,femur_fixed,51.000,0.0000
bifemsh_l,femur_fixed,52.000,0.0000
bifemsh_l,femur_fixed,52.645,0.0000
bifemsh_l,femur_fixed,53.155,0.0000
bifemsh_l,femur_fixed,54.000,0.0000
bifemsh_l,femur_fixed,55.000,-0.0000
bifemsh_l,femur_fixed,55.645,-0.0000
bifemsh_l,femur_fixed,56.155,0.0000
bifemsh_l,femur_fixed,57.000,0.0000
bifemsh_l,femur_fixed,58.000,0.0000
bifemsh_l,femur_fixed,58.645,0.0000
bifemsh_l,femur_fixed,59.155,0.0000
bifemsh_l,femur_fixed,60.000,-0.0000
bifemsh_l,femur_fixed,61.000,-0.0000
bifemsh_l,femur_fixed,61.645,0.0000
bifemsh_l,femur_fixed,62.155,-0.0000
bifemsh_l,femur_fixed,63.000,0.0000
bifemsh_l,femur_fixed,64.000,-0.0000
bifemsh_l,femur_fixed,64.645,0.0000
bifemsh_l,femur_fixed,65.155,-0.0000
bifemsh_l,femur_fixed,66.000,-0.0000
bifemsh_l,femur_fixed,67.000,0.0000
bifemsh_l,femur_fixed,67.645,0.0000
bifemsh_l,femur_fixed,68.155,-0.0000
bifemsh_l,femur_fixed,69.000,0.0000
bifemsh_l,femur_fixed,70.000,0.0000
bifemsh_l,femur_fixed,70.645,-0.0000
bifemsh_l,femur_fixed,71.155,0.0000
bifemsh_l,femur_fixed,72.000,0.0000
bifemsh_l,femur_fixed,73.000,-0.0000
bifemsh_l,femur_fixed,73.645,0.0000
bifemsh_l,femur_fixed,74.155,0.0000
bifemsh_l,femur_fixed,75.000,0.0000
bifemsh_l,femur_fixed,76.000,0.0000
bifemsh_l,femur_fixed,76.645,-0.0000
bifemsh_l,femur_fixed,77.155,-0.0000
